replicate,k,subsample_size,ari_vs_primary_on_sample,nmi_vs_primary_on_sample,exact_label_match_fraction_after_permutation,permutation_mapping
590,5,632,0.45408314873000416,0.5844664113624792,0.6930379746835443,"{""0"": 4, ""1"": 3, ""2"": 2, ""3"": 0, ""4"": 1}"
590,6,632,0.9353847958971689,0.9290836231117412,0.9731012658227848,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 4}"
591,2,632,0.981072474024306,0.9611098726262466,0.995253164556962,"{""0"": 0, ""1"": 1}"
591,3,632,0.7902622787001888,0.7983668679449637,0.935126582278481,"{""0"": 0, ""1"": 1, ""2"": 2}"
591,4,632,0.9560933456056651,0.9415969525635273,0.9841772151898734,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 0}"
591,5,632,0.6603547920775189,0.7101899435614922,0.8275316455696202,"{""0"": 0, ""1"": 4, ""2"": 3, ""3"": 1, ""4"": 2}"
591,6,632,0.494333205277826,0.6196135787720924,0.6598101265822784,"{""0"": 3, ""1"": 4, ""2"": 0, ""3"": 5, ""4"": 1, ""5"": 2}"
592,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
592,3,632,0.980921139080411,0.9631912923632174,0.9936708860759493,"{""0"": 0, ""1"": 2, ""2"": 1}"
592,4,632,0.9952580807860106,0.9927934876282971,0.9984177215189873,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
592,5,632,0.7879739772718689,0.8039879859285994,0.9098101265822784,"{""0"": 4, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 3}"
592,6,632,0.47627443469773123,0.586104214429705,0.6265822784810127,"{""0"": 0, ""1"": 5, ""2"": 1, ""3"": 4, ""4"": 2, ""5"": 3}"
593,2,632,0.9936708722291195,0.9845476369840697,0.9984177215189873,"{""0"": 0, ""1"": 1}"
593,3,632,0.9795042822919816,0.965419492786119,0.9936708860759493,"{""0"": 2, ""1"": 1, ""2"": 0}"
593,4,632,0.9518804767044947,0.9358187300389071,0.9825949367088608,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1}"
593,5,632,0.578522265081101,0.6761807315184442,0.7990506329113924,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 0}"
593,6,632,0.7970159094604216,0.8157661118295233,0.9098101265822784,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 0, ""4"": 4, ""5"": 2}"
594,2,632,0.968555016209215,0.9355485088818963,0.9920886075949367,"{""0"": 0, ""1"": 1}"
594,3,632,0.9737136988235515,0.958483934520979,0.9920886075949367,"{""0"": 0, ""1"": 2, ""2"": 1}"
594,4,632,0.9648466429927246,0.9538937900728093,0.9873417721518988,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3}"
594,5,632,0.4999481938597608,0.6152441696613259,0.7262658227848101,"{""0"": 3, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 4}"
594,6,632,0.681460322239364,0.7546872116547158,0.8180379746835443,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 0, ""4"": 2, ""5"": 4}"
595,2,632,0.9873618317024134,0.9722996367512691,0.9968354430379747,"{""0"": 1, ""1"": 0}"
595,3,632,0.7778269087707929,0.7803811769677352,0.9287974683544303,"{""0"": 0, ""1"": 1, ""2"": 2}"
595,4,632,0.9554923050631092,0.9425511760285059,0.9841772151898734,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
595,5,632,0.6572158332446607,0.706478498878702,0.8117088607594937,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 4, ""4"": 2}"
595,6,632,0.47823887907715,0.5767948052671501,0.6518987341772152,"{""0"": 2, ""1"": 0, ""2"": 4, ""3"": 3, ""4"": 5, ""5"": 1}"
596,2,632,0.14050288965002794,0.21337225977576998,0.6882911392405063,"{""0"": 1, ""1"": 0}"
596,3,632,0.7330338976585721,0.7522314180292292,0.9145569620253164,"{""0"": 1, ""1"": 2, ""2"": 0}"
596,4,632,0.9180928992104354,0.8897178565599817,0.9699367088607594,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
596,5,632,0.6913554875690147,0.7268017883140631,0.8560126582278481,"{""0"": 3, ""1"": 2, ""2"": 4, ""3"": 0, ""4"": 1}"
596,6,632,0.5486383438059848,0.6659579631603673,0.6930379746835443,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 2, ""4"": 4, ""5"": 0}"
597,2,632,0.9810728417628691,0.9612132085321339,0.995253164556962,"{""0"": 1, ""1"": 0}"
597,3,632,0.9684296488168885,0.9460231596634275,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2}"
597,4,632,0.9684926117278989,0.9593134984341831,0.9889240506329114,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
597,5,632,0.9367216672305433,0.9234381043685442,0.9746835443037974,"{""0"": 4, ""1"": 3, ""2"": 1, ""3"": 2, ""4"": 0}"
597,6,632,0.9001172386367347,0.89641015529677,0.9541139240506329,"{""0"": 3, ""1"": 4, ""2"": 0, ""3"": 2, ""4"": 1, ""5"": 5}"
598,2,632,0.9748034797313222,0.9507917650089719,0.9936708860759493,"{""0"": 1, ""1"": 0}"
598,3,632,0.9739694992800336,0.9583856920075808,0.9920886075949367,"{""0"": 0, ""1"": 2, ""2"": 1}"
598,4,632,0.9716204051807467,0.9563360564488116,0.9889240506329114,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
598,5,632,0.5292781728944314,0.6415826369463346,0.7737341772151899,"{""0"": 3, ""1"": 1, ""2"": 4, ""3"": 0, ""4"": 2}"
598,6,632,0.6719578049371995,0.7433826956927168,0.8481012658227848,"{""0"": 4, ""1"": 0, ""2"": 5, ""3"": 2, ""4"": 1, ""5"": 3}"
599,2,632,0.9873618334112892,0.9722911154449129,0.9968354430379747,"{""0"": 0, ""1"": 1}"
599,3,632,0.9850197405382546,0.9725866033584039,0.995253164556962,"{""0"": 1, ""1"": 2, ""2"": 0}"
599,4,632,0.9732386708958051,0.9610049715220932,0.990506329113924,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 0}"
599,5,632,0.657760492467388,0.7064533221726282,0.814873417721519,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0, ""4"": 4}"
599,6,632,0.5059240086865797,0.615580645686264,0.6645569620253164,"{""0"": 3, ""1"": 0, ""2"": 4, ""3"": 1, ""4"": 5, ""5"": 2}"
600,2,632,0.9936708090624575,0.9845275030323606,0.9984177215189873,"{""0"": 1, ""1"": 0}"
600,3,632,0.7566085397571776,0.7449403761178595,0.9208860759493671,"{""0"": 1, ""1"": 0, ""2"": 2}"
600,4,632,0.9490178087353701,0.922040229979157,0.9794303797468354,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3}"
600,5,632,0.8705071312271526,0.8769248581938359,0.9493670886075949,"{""0"": 3, ""1"": 4, ""2"": 0, ""3"": 2, ""4"": 1}"
600,6,632,0.7512696789516551,0.7825206889523212,0.8908227848101266,"{""0"": 1, ""1"": 5, ""2"": 0, ""3"": 4, ""4"": 2, ""5"": 3}"
601,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
601,3,632,0.9756442810010649,0.9579438272196537,0.9920886075949367,"{""0"": 1, ""1"": 2, ""2"": 0}"
601,4,632,0.9453433973974833,0.9344003878192846,0.9810126582278481,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3}"
601,5,632,0.9220317179148599,0.9070270723922962,0.9699367088607594,"{""0"": 4, ""1"": 2, ""2"": 0, ""3"": 1, ""4"": 3}"
601,6,632,0.45783768840074374,0.5897490313780791,0.6724683544303798,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2, ""4"": 5, ""5"": 4}"
602,2,632,0.9873614204195429,0.9721911852332777,0.9968354430379747,"{""0"": 1, ""1"": 0}"
602,3,632,0.7717676082848983,0.7817110886679417,0.9287974683544303,"{""0"": 0, ""1"": 2, ""2"": 1}"
602,4,632,0.949984004281106,0.9394101815009304,0.9825949367088608,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
602,5,632,0.6173556376695576,0.6767006945592885,0.7990506329113924,"{""0"": 4, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 0}"
602,6,632,0.8765343821284316,0.8679833298769773,0.9430379746835443,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 2, ""4"": 4, ""5"": 0}"
603,2,632,0.9936708844547795,0.9845572768755257,0.9984177215189873,"{""0"": 1, ""1"": 0}"
603,3,632,0.994392247677593,0.9899191071690538,0.9984177215189873,"{""0"": 1, ""1"": 2, ""2"": 0}"
603,4,632,0.9640156060557722,0.9508812447967666,0.9873417721518988,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
603,5,632,0.7067560887883519,0.7352895476185684,0.8607594936708861,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 4, ""4"": 0}"
603,6,632,0.4892493457378099,0.6181250869886087,0.6487341772151899,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 4, ""4"": 0, ""5"": 2}"
604,2,632,0.9810728411916092,0.9612255204556784,0.995253164556962,"{""0"": 1, ""1"": 0}"
604,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
604,4,632,0.9546888255164412,0.9439817634229435,0.9841772151898734,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
604,5,632,0.6257577678003565,0.6774692939397985,0.8037974683544303,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 3}"
604,6,632,0.46924141003807507,0.6068654104157074,0.634493670886076,"{""0"": 3, ""1"": 0, ""2"": 2, ""3"": 5, ""4"": 1, ""5"": 4}"
605,2,632,0.16004865381079567,0.2097613137318159,0.7025316455696202,"{""0"": 1, ""1"": 0}"
605,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
605,4,632,0.966892682646832,0.9499653541960579,0.9873417721518988,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
605,5,632,0.6382045379717312,0.691316355848352,0.8180379746835443,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 0, ""4"": 4}"
605,6,632,0.5479293288065796,0.6641942162955548,0.6930379746835443,"{""0"": 4, ""1"": 3, ""2"": 5, ""3"": 1, ""4"": 0, ""5"": 2}"
606,2,632,0.9685545545729106,0.9353516581111712,0.9920886075949367,"{""0"": 1, ""1"": 0}"
606,3,632,0.9758712576038759,0.9582129413022606,0.9920886075949367,"{""0"": 1, ""1"": 2, ""2"": 0}"
606,4,632,0.9858316874672556,0.9799558453665091,0.995253164556962,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1}"
606,5,632,0.6068173416262254,0.6697438887009093,0.7895569620253164,"{""0"": 2, ""1"": 1, ""2"": 4, ""3"": 3, ""4"": 0}"
606,6,632,0.9116034504797744,0.898098325751517,0.9604430379746836,"{""0"": 2, ""1"": 4, ""2"": 1, ""3"": 3, ""4"": 0, ""5"": 5}"
607,2,632,0.13494354214478996,0.20223130364642755,0.685126582278481,"{""0"": 1, ""1"": 0}"
607,3,632,0.9456463489332763,0.9124664823508921,0.9810126582278481,"{""0"": 0, ""1"": 2, ""2"": 1}"
607,4,632,0.9330338428235403,0.9206207893519047,0.9762658227848101,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
607,5,632,0.6554463775106693,0.7058988606939769,0.8322784810126582,"{""0"": 4, ""1"": 2, ""2"": 0, ""3"": 3, ""4"": 1}"
607,6,632,0.970874356138701,0.9632683420013314,0.9873417721518988,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 5, ""4"": 4, ""5"": 2}"
608,2,632,0.9936708818950358,0.9845542661058769,0.9984177215189873,"{""0"": 1, ""1"": 0}"
608,3,632,0.9684474671358568,0.9429428648707061,0.9873417721518988,"{""0"": 2, ""1"": 1, ""2"": 0}"
608,4,632,0.9451961844138937,0.9304754511778395,0.9794303797468354,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
608,5,632,0.7661751426667001,0.7761777392396361,0.9003164556962026,"{""0"": 3, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 2}"
608,6,632,0.7760137002908584,0.8130468418877433,0.9003164556962026,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 5, ""4"": 2, ""5"": 4}"
609,2,632,0.956116626314965,0.9133263274923233,0.9889240506329114,"{""0"": 1, ""1"": 0}"
609,3,632,0.880860157393124,0.8630422435895748,0.9636075949367089,"{""0"": 1, ""1"": 0, ""2"": 2}"
609,4,632,0.9532796649713452,0.9375185764198332,0.9825949367088608,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0}"
609,5,632,0.8951555049919712,0.8785476510664852,0.9588607594936709,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 4}"
609,6,632,0.7578396212797757,0.808809046013289,0.8987341772151899,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 2, ""4"": 0, ""5"": 4}"
610,2,632,0.9561173783438371,0.9229730214488541,0.9889240506329114,"{""0"": 1, ""1"": 0}"
610,3,632,0.9828978511965497,0.9636331771182028,0.9936708860759493,"{""0"": 2, ""1"": 1, ""2"": 0}"
610,4,632,0.9700632883058184,0.9525113698458616,0.9873417721518988,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
610,5,632,0.6223098012085291,0.6782859313519353,0.8069620253164557,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 4, ""4"": 2}"
610,6,632,0.9614717613187228,0.9514419631535815,0.9841772151898734,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 2, ""4"": 1, ""5"": 4}"
611,2,632,0.9810728379240019,0.9612063093134532,0.995253164556962,"{""0"": 0, ""1"": 1}"
611,3,632,0.9063900416838817,0.8822799070974146,0.9715189873417721,"{""0"": 1, ""1"": 0, ""2"": 2}"
611,4,632,0.9690324357645221,0.9532280522585196,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
611,5,632,0.6658570170191535,0.7151563187596721,0.8275316455696202,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 1}"
611,6,632,0.968972755745546,0.9624574779857252,0.9873417721518988,"{""0"": 5, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 2, ""5"": 4}"
612,2,632,0.9748038379497487,0.9445566096935282,0.9936708860759493,"{""0"": 0, ""1"": 1}"
612,3,632,0.9888117718476017,0.9819109468692757,0.9968354430379747,"{""0"": 2, ""1"": 0, ""2"": 1}"
612,4,632,0.9107322507865475,0.8971364728722826,0.9683544303797469,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 3}"
612,5,632,0.5043931571411518,0.6120958202840516,0.7310126582278481,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 4}"
612,6,632,0.8965627616749774,0.8874323407770026,0.9572784810126582,"{""0"": 5, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 3, ""5"": 4}"
613,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
613,3,632,0.9598683470622519,0.933331956292147,0.9857594936708861,"{""0"": 2, ""1"": 1, ""2"": 0}"
613,4,632,0.9537435604727272,0.9408631528860362,0.9825949367088608,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
613,5,632,0.9130468043418646,0.90787181480364,0.9667721518987342,"{""0"": 4, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 1}"
613,6,632,0.5135388789874965,0.6276951101684509,0.6724683544303798,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 5, ""4"": 4, ""5"": 1}"
614,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
614,3,632,0.9869002659543331,0.9731903763329144,0.995253164556962,"{""0"": 2, ""1"": 0, ""2"": 1}"
614,4,632,0.9909553431141295,0.9856098484835442,0.9968354430379747,"{""0"": 3, ""1"": 0, ""2"": 1, ""3"": 2}"
614,5,632,0.6332101355132436,0.6842069023534607,0.8164556962025317,"{""0"": 3, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 4}"
614,6,632,0.8432287691662537,0.8561281713851708,0.930379746835443,"{""0"": 4, ""1"": 3, ""2"": 1, ""3"": 0, ""4"": 2, ""5"": 5}"
615,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
615,3,632,0.8297976041188323,0.8229180285889495,0.9462025316455697,"{""0"": 0, ""1"": 1, ""2"": 2}"
615,4,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
615,5,632,0.5147736584450223,0.6325445240742055,0.7436708860759493,"{""0"": 4, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 1}"
615,6,632,0.7438404900453035,0.7812510598002381,0.8718354430379747,"{""0"": 0, ""1"": 5, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 2}"
616,2,632,0.9873616992364351,0.9722350218113758,0.9968354430379747,"{""0"": 1, ""1"": 0}"
616,3,632,0.9776294419027279,0.9679299518304805,0.9936708860759493,"{""0"": 2, ""1"": 1, ""2"": 0}"
616,4,632,0.9733302481999355,0.9625413161803973,0.990506329113924,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
616,5,632,0.844948716055786,0.841346737514193,0.9382911392405063,"{""0"": 4, ""1"": 3, ""2"": 0, ""3"": 2, ""4"": 1}"
616,6,632,0.6922946529689719,0.7418002916504246,0.8591772151898734,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 4, ""4"": 0, ""5"": 2}"
617,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
617,3,632,0.9643499948294892,0.9427415669288891,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2}"
617,4,632,0.9493604258511138,0.9403612088386526,0.9825949367088608,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 1}"
617,5,632,0.547438702171653,0.653633758731534,0.7832278481012658,"{""0"": 2, ""1"": 3, ""2"": 0, ""3"": 1, ""4"": 4}"
617,6,632,0.6138795838881964,0.6946579461696281,0.7863924050632911,"{""0"": 3, ""1"": 5, ""2"": 2, ""3"": 1, ""4"": 0, ""5"": 4}"
618,2,632,0.15696323832544545,0.22210284775578726,0.6993670886075949,"{""0"": 0, ""1"": 1}"
618,3,632,0.9944052649915662,0.9899505128983488,0.9984177215189873,"{""0"": 1, ""1"": 2, ""2"": 0}"
618,4,632,0.9338307644139235,0.9204781839446728,0.9762658227848101,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
618,5,632,0.6326706514118421,0.6860918818659495,0.8085443037974683,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 0, ""4"": 4}"
618,6,632,0.4889295592581458,0.6147760681860522,0.6518987341772152,"{""0"": 1, ""1"": 5, ""2"": 4, ""3"": 0, ""4"": 2, ""5"": 3}"
619,2,632,0.981072822088658,0.9612442146943972,0.995253164556962,"{""0"": 0, ""1"": 1}"
619,3,632,0.9831151187833083,0.974503624221256,0.995253164556962,"{""0"": 1, ""1"": 2, ""2"": 0}"
619,4,632,0.9419677295485304,0.9288323075575666,0.9794303797468354,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
619,5,632,0.5008397875979738,0.6178151179860674,0.7373417721518988,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 4, ""4"": 3}"
619,6,632,0.815572697418001,0.815042753854596,0.9050632911392406,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 5, ""4"": 4, ""5"": 0}"
620,2,632,0.8595015695274754,0.7995144494365226,0.9636075949367089,"{""0"": 1, ""1"": 0}"
620,3,632,0.9382991880534491,0.8967217439202746,0.9762658227848101,"{""0"": 0, ""1"": 1, ""2"": 2}"
620,4,632,0.9313105566126638,0.9065485490080128,0.9731012658227848,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 1}"
620,5,632,0.5898575373965108,0.6569151354687515,0.7800632911392406,"{""0"": 1, ""1"": 4, ""2"": 0, ""3"": 2, ""4"": 3}"
620,6,632,0.9393015026759723,0.9323232818699826,0.9746835443037974,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 5, ""4"": 0, ""5"": 4}"
621,2,632,0.9936708273299782,0.984531938410481,0.9984177215189873,"{""0"": 0, ""1"": 1}"
621,3,632,0.9924777686489967,0.9832994943896881,0.9968354430379747,"{""0"": 1, ""1"": 2, ""2"": 0}"
621,4,632,0.9956816255490648,0.9928348156826243,0.9984177215189873,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3}"
621,5,632,0.7872656596788512,0.8158389708314883,0.9113924050632911,"{""0"": 2, ""1"": 4, ""2"": 3, ""3"": 0, ""4"": 1}"
621,6,632,0.45360189598810613,0.5643044911387984,0.620253164556962,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 4, ""4"": 2, ""5"": 5}"
622,2,632,0.9873615574218657,0.9722098157577119,0.9968354430379747,"{""0"": 1, ""1"": 0}"
622,3,632,0.9409875987529174,0.9028802604073901,0.9794303797468354,"{""0"": 2, ""1"": 0, ""2"": 1}"
622,4,632,0.9411659551219522,0.9232630943281775,0.9778481012658228,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
622,5,632,0.6285633414052711,0.6863533139514302,0.7911392405063291,"{""0"": 1, ""1"": 4, ""2"": 0, ""3"": 2, ""4"": 3}"
622,6,632,0.9084752796278713,0.8929105913524,0.9588607594936709,"{""0"": 4, ""1"": 2, ""2"": 0, ""3"": 5, ""4"": 1, ""5"": 3}"
623,2,632,0.9873617596889012,0.9722500094707324,0.9968354430379747,"{""0"": 0, ""1"": 1}"
623,3,632,0.9334661974751618,0.8889086709918297,0.9746835443037974,"{""0"": 2, ""1"": 1, ""2"": 0}"
623,4,632,0.8615728169062189,0.8521959242913256,0.9477848101265823,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
623,5,632,0.6152691375021635,0.6732527720833943,0.7927215189873418,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 4}"
623,6,632,0.8957085150429381,0.888482096067633,0.9572784810126582,"{""0"": 2, ""1"": 3, ""2"": 5, ""3"": 4, ""4"": 1, ""5"": 0}"
624,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
624,3,632,0.9570895551124968,0.9293329662401705,0.9857594936708861,"{""0"": 2, ""1"": 1, ""2"": 0}"
624,4,632,0.9708142203509533,0.9561653039197697,0.9889240506329114,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0}"
624,5,632,0.6089644763504619,0.6713702489935204,0.8085443037974683,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 0}"
624,6,632,0.5963054053352017,0.6664752179503972,0.7705696202531646,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 4, ""4"": 0, ""5"": 5}"
625,2,632,0.9873617324240764,0.972242696739464,0.9968354430379747,"{""0"": 1, ""1"": 0}"
625,3,632,0.9779028367272903,0.959020018103928,0.9920886075949367,"{""0"": 0, ""1"": 1, ""2"": 2}"
625,4,632,0.967014730582118,0.96519769108133,0.9889240506329114,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
625,5,632,0.6341197407075168,0.6831869403065973,0.7958860759493671,"{""0"": 3, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 4}"
625,6,632,0.936329169678746,0.9288399319684831,0.9715189873417721,"{""0"": 4, ""1"": 1, ""2"": 5, ""3"": 0, ""4"": 3, ""5"": 2}"
626,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
626,3,632,0.9846491298759825,0.9675583084817329,0.9936708860759493,"{""0"": 2, ""1"": 0, ""2"": 1}"
626,4,632,0.9694758965024595,0.9567072430261734,0.9889240506329114,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
626,5,632,0.6550425758095799,0.695518618595321,0.8069620253164557,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0, ""4"": 4}"
626,6,632,0.983345489806885,0.9760239938331676,0.9920886075949367,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0, ""4"": 5, ""5"": 4}"
627,2,632,0.9873611326622701,0.968982724699516,0.9968354430379747,"{""0"": 0, ""1"": 1}"
627,3,632,0.9733335496689146,0.9440649300204764,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2}"
627,4,632,0.9952611248986666,0.992702896298445,0.9984177215189873,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
627,5,632,0.6368525341989031,0.694982529948921,0.814873417721519,"{""0"": 3, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 4}"
627,6,632,0.5111706474760487,0.6486477061835303,0.6645569620253164,"{""0"": 4, ""1"": 2, ""2"": 3, ""3"": 5, ""4"": 0, ""5"": 1}"
628,2,632,0.9873618279998477,0.9722811651523068,0.9968354430379747,"{""0"": 0, ""1"": 1}"
628,3,632,0.9657775164887497,0.9390244187169343,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2}"
628,4,632,0.926170112109999,0.9067358276830934,0.9731012658227848,"{""0"": 2, ""1"": 3, ""2"": 0, ""3"": 1}"
628,5,632,0.8986753784274778,0.8914271798510691,0.9604430379746836,"{""0"": 4, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 0}"
628,6,632,0.8751633326470983,0.8844865132348476,0.9493670886075949,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3, ""4"": 4, ""5"": 5}"
629,2,632,0.962325264756365,0.9317193939207375,0.990506329113924,"{""0"": 0, ""1"": 1}"
629,3,632,0.9569566486958565,0.9403584360979749,0.9873417721518988,"{""0"": 1, ""1"": 0, ""2"": 2}"
629,4,632,0.982025886068496,0.9729469234450225,0.9936708860759493,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
629,5,632,0.9038077588794818,0.895954126895239,0.9620253164556962,"{""0"": 0, ""1"": 2, ""2"": 4, ""3"": 3, ""4"": 1}"
629,6,632,0.7134538762104541,0.7569567375374272,0.8623417721518988,"{""0"": 5, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 3, ""5"": 4}"
630,2,632,0.9936708779013222,0.9845510529189185,0.9984177215189873,"{""0"": 0, ""1"": 1}"
630,3,632,0.9865662953605955,0.9709076982734118,0.995253164556962,"{""0"": 0, ""1"": 2, ""2"": 1}"
630,4,632,0.9586186103947141,0.9491372287990716,0.9857594936708861,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3}"
630,5,632,0.6543482648899863,0.7008516301262016,0.814873417721519,"{""0"": 4, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 1}"
630,6,632,0.9236259017437634,0.9036313876505999,0.9620253164556962,"{""0"": 3, ""1"": 0, ""2"": 5, ""3"": 1, ""4"": 2, ""5"": 4}"
631,2,632,0.9936708857461121,0.9845650976704768,0.9984177215189873,"{""0"": 0, ""1"": 1}"
631,3,632,0.9740878471928422,0.9588742131212651,0.9920886075949367,"{""0"": 1, ""1"": 0, ""2"": 2}"
631,4,632,0.95157561263321,0.934562014125622,0.9825949367088608,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
631,5,632,0.6564534916602226,0.7043304380648568,0.8275316455696202,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 0, ""4"": 3}"
631,6,632,0.962501334092977,0.95703660837685,0.9857594936708861,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 5, ""4"": 1, ""5"": 2}"
